"","ABANY","ABDEFECT","ABHLTH","ABNOMORE","ABPOOR","ABRAPE","ABSINGLE","AFRAIDOF","ATTEND","BETRLANG","BIBLE","CAPPUN","CHILDS","CHLDIDEL","CLASS","COLATH","COLCOM","COLHOMO","COLMIL","COLMSLM","COLRAC","COMPUSE","COURTS","DENOM","DISCAFF","DISCAFFM","DISCAFFW","DISRSPCT","DIVLAW","DIVORCE","DWELOWN","EMAILHR","EMAILMIN","EVWORK","FEAR","FECHLD","FEFAM","FEHIRE","FEPOL","FEPRESCH","FINALTER","FINRELA","GETAHEAD","GUNLAW","HAPCOHAB","HAPMAR","HAPPY","HEALTH","HOMOSEX","HRS1","HRS2","HUNT","IF16WHO","INCOM16","INCOME16","INTLBLKS","INTLHSPS","INTLWHTS","JOBFIND","JOBLOSE","LETDIE1","LETIN1A","LIBATH","LIBCOM","LIBHOMO","LIBMIL","LIBMSLM","LIBRAC","LIFE","LIVEBLKS","LOCALNUM","LONELY1","LONELY2","MARASIAN","MARBLK","MARHISP","MARHOMO","MARITAL","MARWHT","MEOVRWRK","NATAID","NATAIDY","NATARMS","NATARMSY","NATCHLD","NATCITY","NATCITYY","NATCRIME","NATCRIMY","NATDRUG","NATDRUGY","NATEDUC","NATEDUCY","NATENRGY","NATENVIR","NATENVIY","NATFARE","NATFAREY","NATHEAL","NATHEALY","NATMASS","NATPARK","NATRACE","NATRACEY","NATSCI","NATSOC","NATSPAC","NATSPACY","NEWS","NOTSMART","OTHLANG","OWNGUN","PILLOK","PISTOL","POLVIEWS","POORSERV","POPESPKS","POSTLIFE","PRAY","PRAYER","PREMARSX","PRES16","RACDIF1","RACDIF2","RACDIF3","RACDIF4","RACLIVE","RACOPEN","RACWORK","RANK","REBORN","RELACTIV","RELIG","RELITEN","RELPERSN","RESPECT","RICHWORK","RIFLE","RINCOM16","ROWNGUN","SATFIN","SATJOB","SAVESOUL","SEX","SEXBIRTH","SEXEDUC","SEXNOW","SHOTGUN","SOCBAR","SOCFREND","SOCOMMUN","SOCREL","SPANKING","SPDEN","SPEVWORK","SPJEW","SPKATH","SPKCOM","SPKLANG","SPKMIL","SPKMSLM","SPKRAC","SPRTPRSN","SPWKSUP","SUICIDE1","SUICIDE2","SUICIDE3","SUICIDE4","TAX","TEENSEX","THREATEN","USCITZN","USEWWW","USWARY","VOTE16","WEBMOB","WIDOWED","WRKGOVT","WRKSLFFAM","WRKSTAT","WRKWAYUP","XMARSEX","YOUSUP"
"2345",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2346",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2347",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2348",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2349",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2350",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2351",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,4,4,4,4,0,0,0,0,4,0,0,0,0,4,4,0,4,0,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,4,4,0,0,4,4,4,0,0,4,4,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,4,0,4,4,4,4,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,4,0,0,4,4,4,4,4,0,0,0,0,0,4,0,0,0,0,0,4,4,4,4,0,4,0,0,4,4,0,4,0,0,0,0,4,0,4
"2352",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2353",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,4,0,4,0,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,0,0,0,4,4,4,0,0,4,4,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,4,4,0,4,0,4,4,0,4,4,4,0,0,4,4,4,4,0,4,0,0,4,4,0,4,0,0,0,0,4,0,4
"2354",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,0,4,4,0,4,0,0,0,4,4,0,0,4,0,0,0,0,4,4,4,4,0,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,0,0,4,4
"2355",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,4
"2356",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2357",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2358",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2359",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2360",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,0,0,0,4,4,4,0,0,4,4,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,4,4,0,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,0,0,4,4,4,4,0,4,0,0,4,4,0,4,0,0,0,0,4,0,4
"2361",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,0,4,4,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,4,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,4,4,4,0,4,0,0,0,4,0,0,0,0,0,4,4,4,4,0,4,0,0,4,4,0,4,0,0,0,0,4,0,4
"2362",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,4,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,0,0,4,4,0,4,4,4,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,0,0,4,0
"2363",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,4,0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,4,0,4,0,4,4,0,0,0,0,4,0,0,0,0,1,4,4,0,0,0,0,0,0,0,4,4,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,0,0,4,4
"2364",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,0,4,4,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,4,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,4,4,4,0,4,0,0,0,4,0,0,0,0,0,4,4,4,4,0,4,0,0,4,4,0,4,0,0,0,0,4,0,4
"2365",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2366",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2367",4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,4,0,4,0,0,0,0,3,4,4,0,0,0,0,0,0,0,4,4,4,0,0,4,4,0,4,4,4,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,0,4,4,4,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0,0,0,0,4,4
"2368",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2369",2,2,2,2,2,2,2,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,4,0,0,2,0,4,0,4,0,0,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,0,0,0,4,4,4,0,0,4,4,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,4,0,1,0,4,0,0,4,4,0,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,0,0,4,4,4,4,0,4,0,0,4,4,0,4,0,0,0,0,4,0,4
"2370",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2371",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2372",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2373",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2374",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2375",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2376",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2377",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2378",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
